id,translatable_id,name,text,locale
874,342,5.532A,"Pro umístění pozemských stanic ve službě kosmického výzkumu se musí dodržovat separační vzdálenost nejméně 54 km od hranic jednotlivých sousedních států z důvodu ochrany existujícího a budoucího nasazení pevných a pohyblivých služeb, pokud kratší vzdálenost není jinak dohodnuta mezi příslušnými správami. Ustanovení 9.17 Řádu a 9.18 Řádu zde neplatí.",cs
875,342,5.532A,"The location of earth stations in the space research service shall maintain a separation distance of at least 54 km from the respective border(s) of neighbouring countries to protect the existing and future deployment of fixed and mobile services unless a shorter distance is otherwise agreed between the corresponding administrations. Nos. 9.17 and 9.18 do not apply.",en
876,343,5.328AA,"Pásmo 1087,7-1092,3 MHz je navíc přednostně přiděleno družicové letecké pohyblivé (R) službě (vzestupný směr). Přidělení je omezeno na příjem družicovými stanicemi signálů systému Automatic Dependent Surveillance-Broadcast (ADS-B) vysílaných z letadlových vysílačů v souladu s uznanými mezinárodními leteckými standardy. Stanice provozované v družicové letecké pohyblivé (R) službě nesmí požadovat ochranu před stanicemi provozovanými v letecké radionavigační službě. Pro toto pásmo platí Rezoluce 425.",cs
877,343,5.328AA,"The frequency band 1 087.7-1 092.3 MHz is also allocated to the aeronautical mobile-satellite (R) service (Earth-to-space) on a primary basis, limited to the space station reception of Automatic Dependent Surveillance-Broadcast (ADS-B) emissions from aircraft transmitters that operate in accordance with recognized international aeronautical standards. Stations operating in the aeronautical mobile-satellite (R) service shall not claim protection from stations operating in the aeronautical radionavigation service. Resolution 425 (WRC-15) shall apply.",en
878,344,5.331,"Doplňkové přidělení: v Alžírsku,Německu, Saudské Arábii, Rakousku, Bahrajnu, Bělorusku, Belgii, Beninu, Bosně a Hercegovině, Brazílii, Burkině Faso, Burundi, Kamerunu, Číně, Korejské republice, Chorvatsku, Dánsku, Egyptě, Spojených arabských emirátech, Estonsku, Rusku, Finsku, Francii, Ghaně, Řecku, Guinei, Rovníkové Guineji, Maďarsku, Indii, Indonésii, Íránu, Iráku, Irsku, Izraeli, Jordánsku, Keni, Kuvajtu, Lesothu, Lotyšsku, Makedonii, Libanonu, Lichtenštejnsku, Litvě,Lucembursku, na Mgadaskaru, v Mali, Mauretánii, Černé Hoře, Nigérii, Norsku, Ománu, Pákistánu, Nizozemsku, Polsku, Portugalsku, Kataru, Sýrii, na Slovensku, v Korejské lidově demokratické republice, ve Spojeném království, Srbsku, Slovinsku, Somálsku, Súdánu, Jižním Súdánu, na Srí Lance, v Jihoafrické republice, Švédsku, Švýcarsku, Thajsku, Togu, Turecku, Venezuele a ve Vietnamu je pásmo 1215-1300 MHz přiděleno navíc přednostně radionavigační službě. V Kanadě a ve Spojených státech je pásmo 1240–1300 MHz přiděleno navíc radionavigační službě, jejíž využívání se omezuje na leteckou radionavigační službu. ",cs
879,344,5.331,"Additional allocation: in Algeria, Germany, Saudi Arabia, Australia, Austria, Bahrain, Belarus, Belgium, Benin, Bosnia and Herzegovina, Brazil, Burkina Faso, Burundi, Cameroon, China, Korea (Rep. of), Croatia, Denmark, Egypt, the United Arab Emirates, Estonia, the Russian Federation, Finland, France, Ghana, Greece, Guinea, Equatorial Guinea, Hungary, India, Indonesia, Iran (Islamic Republic of), Iraq, Ireland, Israel, Jordan, Kenya, Kuwait, The Former Yugoslav Republic of Macedonia, Lesotho, Latvia, Lebanon, Liechtenstein, Lithuania, Luxembourg, Madagascar, Mali, Mauritania, Montenegro, Nigeria, Norway, Oman, Pakistan, the Netherlands, Poland, Portugal, Qatar, the Syrian Arab Republic, Dem. People’s Rep. of Korea, Slovakia, the United Kingdom, Serbia, Slovenia, Somalia, Sudan, South Sudan,
Sri Lanka, South Africa, Sweden, Switzerland, Thailand, Togo, Turkey, Venezuela and Viet Nam, the band 1 215-1 300 MHz is also allocated to the radionavigation service on a primary basis. In Canada and the United States, the band 1 240-1 300 MHz is also allocated to the radionavigation service, and use of the radionavigation service shall be limited to the aeronautical radionavigation service.",en
880,345,5.341A,"V Regionu 1 jsou pásma 1427–1452 MHz a 1492–1518 MHz identifikována pro využití správami, které mají v úmyslu implementovat Mezinárodní pohyblivé telekomunikace (IMT) v souladu s Rezolucí 223. Tato identifikace nebrání využívání těchto pásem kteroukoliv jinou aplikací služeb, jimž jsou přidělena a nezakládá prioritu v Řádu. Používání stanic IMT s ohledem na leteckou telemetrii v rámci letecké pohyblivé služby v souladu s poznámkou 5.342 Řádu je předmětem dohody uzavřené podle ustanovení 9.21 Řádu.",cs
881,345,5.341A,"In Region 1, the frequency bands 1 427-1 452 MHz and 1 492-1 518 MHz are identified for use by administrations wishing to implement International Mobile Telecommunications (IMT) in accordance with Resolution 223 (Rev.WRC-15). This identification does not preclude the use of these frequency bands by any other application of the services to which it is allocated and does not establish priority in the Radio Regulations. The use of IMT stations is subject to agreement obtained under No. 9.21 with respect to the aeronautical mobile service used for aeronautical telemetry in accordance with No. 5.342.",en
882,346,5.436,"Využívání pásma 4200–4400 MHz stanicemi v letecké pohyblivé (R) službě je vyhrazeno pouze pro systémy bezdrátové interní komunikační avioniky provozované v souladu s uznanými mezinárodními leteckými standardy. Takové využívání musí být v souladu s Rezolucí 424. ",cs
883,346,5.436,"Use of the frequency band 4 200-4 400 MHz by stations in the aeronautical mobile (R) service is reserved exclusively for wireless avionics intra-communication systems that operate in accordance with recognized international aeronautical standards. Such use shall be in accordance with Resolution 424 (WRC-15).",en
884,347,5.437,"Pasivní senzory ve službě družicového průzkumu Země a službe kosmického výzkumu mohou být v pásmu 4200–4400 MHz povolovány v kategorii podružné služby.",cs
885,347,5.437,"Passive sensing in the Earth exploration-satellite and space research services may be authorized in the frequency band 4 200-4 400 MHz on a secondary basis.",en
886,348,5.443AA,"V pásmech 5000–5030 MHz a 5091–5150 MHz podléhá družicová letecká pohyblivá (R) služba uzavření dohody podle ustanovení 9.21 Řádu. Využívání těchto pásem družicovou leteckou pohyblivou (R) službou je omezeno na mezinárodně standardizované letecké systémy. ",cs
887,348,5.443AA,"In the frequency bands 5 000-5 030 MHz and 5 091-5 150 MHz, the aeronautical mobile-satellite (R) service is subject to agreement obtained under No. 9.21. The use of these bands by the aeronautical mobile-satellite (R) service is limited to internationally standardized aeronautical systems.",en
888,349,5.443C,"Využívání pásma 5030–5091 MHz leteckou pohyblivou (R) službou je omezeno na mezinárodně standardizované letecké systémy. Nežádoucí vyzařování působené leteckou pohyblivou (R) službou v pásmu 5030–5091 MHz musí být redukováno tak, aby byl chráněn sestupný směr spojů systémů RNSS v přilehlém pásmu 5010–5030 MHz. Dokud nebude v relevantním doporučení ITU-R stanovena vhodná hodnota, měla by v pásmu 5010–5030 MJz platit pro jakoukoliv stanici letecké pohyblivé (R) služby mezní hodnota hustoty e.i.r.p. –75 dBW/MHz.",cs
889,349,5.443C,"The use of the frequency band 5 030-5 091 MHz by the aeronautical mobile (R) service is limited to internationally standardized aeronautical systems. Unwanted emissions from the aeronautical mobile (R) service in the frequency band 5 030-5 091 MHz shall be limited to protect RNSS system downlinks in the adjacent 5 010-5 030 MHz band. Until such time that an appropriate value is established in a relevant ITU-R Recommendation, the e.i.r.p. density limit of −75 dBW/MHz in the frequency band 5 010-5 030 MHz for any AM(R)S station unwanted emission should be used.",en
890,350,5.443D,"V pásmu 5030–5091 MHz podléhá družicová letecká pohyblivá (R) služba koordinaci podle ustanovení 9.11A Řádu. Využívání tohoto pásma družicovou leteckou pohyblivou (R) službou je omezeno na mezinárodně standardizované letecké systémy.",cs
891,350,5.443D,"In the frequency band 5 030-5 091 MHz, the aeronautical mobile-satellite (R) service is subject to coordination under No. 9.11A. The use of this frequency band by the aeronautical mobile-satellite (R) service is limited to internationally standardized aeronautical systems.",en
892,351,5.481,"Doplňkové přidělení: v Alžírsku, Německu, Angole, Brazílii, Číně, na Pobřeží slonoviny, v Salvadoru, Ekvádoru,
Španělsku, Guatemale, Maďarsku, Japonsku, Keni, Maroku, Nigerii, Ománu, Uzbekistánu, Pákistánu, Paraguay, Peru, Korejské lidově demokratické republice, Rumunsku a Uruguay, je pásmo 10,45-10,5 GHz navíc přednostně přiděleno pevné a pohyblivé službě. V Kostarice je pásmo 10,45-10,5 GHz navíc přednostně přiděleno pevné službě.",cs
893,351,5.481,"Additional allocation: in Algeria, Germany, Angola, Brazil, China, Côte d'Ivoire, El Salvador, Ecuador, Spain, Guatemala, Hungary, Japan, Kenya, Morocco, Nigeria, Oman, Uzbekistan, Pakistan, Paraguay, Peru, the Dem. People’s Rep. of Korea, Romania and Uruguay, the frequency band 10.45-10.5 GHz is also allocated to the fixed and mobile services on a primary basis. In Costa Rica, the frequency band 10.45-10.5 GHz is also allocated to the fixed service on a primary basis.",en
894,352,5.484B,"Platí Rezoluce 155.",cs
895,352,5.484B," Resolution 155 (WRC-15) shall apply.",en
896,353,5.499A,"Využívání pásma 13,4–13,65 GHz družicovou pevnou službou (sestupný směr) je omezeno na družicové geostacionární soustavy a podmíněno dohodou získanou podle ustanovení 9.21 Řádu ve vztahu k družicovým soustavám provozovaným ve službě kosmického výzkumu (kosmos-kosmos) za účelem předávání dat z kosmických stanic na družicové geostacionární oběžné dráze do sdružených kosmických stanic na družicových negeostacionárních oběžných drahách, jejichž předběžné notifikační informace Radiokomunikační úřad ITU obddržel do 27. listopadu 2015.",cs
