id,translatable_id,additional_info,future,locale
7837,3588,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7838,3589,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7839,3589,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7840,3590,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7841,3590,"Max. spectral density e.i.r.p. -51.3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7844,3592,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7845,3592,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7846,3593,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7847,3593,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7848,3594,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7849,3594,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7850,3595,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7851,3595,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7852,3596,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7853,3596,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7854,3597,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7855,3597,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7856,3598,"Max. spektrální hustota e.i.r.p. -51,3 dBm/MHz, max. špičkový vyzářený výkon -30 dBm/MHz e.i.r.p.",,cs
7857,3598,"Max. spectral density e.i.r.p. -51,3 dBm/MHz; max. peak radiated power -30 dBm/MHz e.i.r.p.",,en
7862,3601,"Vyzářený výkon max. 25 mW e.i.r.p.",,cs
7863,3601,"Max. radiated power is 25 mW e.i.r.p.",,en
7864,3602,"Není povolen přenos obrazových informací. Klíčovací poměr max. 1,0%.",,cs
7865,3602,"Transmission of video information is not allowed. The Duty cycle max. 1.0%.",,en
7866,3604,"Vyzářený výkon max. 100 mW e.i.r.p.",,cs
7867,3604,"Radiated power max. 100 mW e.i.r.p.",,en
7868,3606,"Max. intenzita magnetického pole 42 dBµ/m/10 m. V úseku není povolen přenos obrazových informací.",,cs
7869,3606,"Max magnetic field intensity 42 dBµ/m/10 m. Transmission of video information is not allowed in the band.",,en
7874,3609,"Sdílení s podružným necivilním využitím. Pohyblivé sítě.",,cs
7875,3609,"Sharing with non-civil use on a secondray basis. Mobile networks.",,en
7876,3610,"Pohyblivé sítě.",,cs
7877,3610,"Mobile networks.",,en
7880,3612,"Sdílení s přednostním necivilním využitím. Mobilní sítě.",,cs
7881,3612,"Sharing with non-civil use on a primary basis. Mobile networks.",,en
7888,3616,"Lokální paging, šířka zabraného pásma max. 10 kHz.",,cs
7889,3616,"Used for local paging, occupied bandwidth is at most 10 kHz.",,en
7894,3619,"Datové a povelové stanice určené k rádiovému řízení a ovládání strojů a mechanizmů. Max. vyzářený výkon 1 W e.r.p.",,cs
7895,3619,"Data and command stations designated for radio control and telecommand of machines and machinery. Max. radiated power 1 W e.r.p.",,en
7896,3620,"Úsek je využíván simplexními pevnými spoji, které jsou plánovány jako pohyblivá služba. Maximální vyzářený výkon 1 W e.r.p. ",,cs
7897,3620,"The sub-band is used by simplex fixed links planned within the mobile service. Radiated power max. 1 W e.r.p.",,en
7902,3623,"Tisňová a bezpečnostní hlasová komunikace",,cs
7903,3623,"Distress and safety voice communications",,en
7904,3624,"Nosný kmitočet 8364 kHz v souladu s 5.111 lze navíc využívat v souladu s postupy, platícími pro zemské radiokomunikační služby, pro pátrací a záchranné operace týkající se kosmických plavidel.",,cs
7905,3624,"The carrier frequency 8364 kHz may be used moreover in accordance with 5.111 and in accordance with procedures applicable for terrestrial radiocommunication services for search and rescue operations concerning space vehicles.",,en
7906,3625,"Vyzářený výkon max. 25 µW e.r.p., kanálová rozteč 25 kHz. Detailní podmínky viz Všeobecné oprávnění.",,cs
7907,3625,"Max. 25 µW e.r.p.. For details see the General Authorisation.",,en
7908,3626,"Vyzářený výkon max. 25 µW e.r.p., kanálová rozteč 25 kHz. Detailní podmínky viz Všeobecné oprávnění.",,cs
7909,3626,"Max. 25 µW e.r.p.. For details see the General Authorisation.",,en
7910,3627,"Vyzářený výkon max. 25 µW e.r.p., kanálová rozteč 25 kHz. Detailní podmínky viz Všeobecné oprávnění.",,cs
7911,3627,"Max. 25 µW e.r.p.. For details see the General Authorisation.",,en
7912,3628,"Vyzářený výkon max. 25 µW e.r.p., kanálová rozteč 25 kHz. Detailní podmínky viz Všeobecné oprávnění.",,cs
7913,3628,"Max. 25 µW e.r.p.. For details see the General Authorisation.",,en
7914,3629,"Úsek 430 – 430,45 MHz lze využívat zařízeními pro dálkové ovládání jeřábů, lesních strojů, průmyslových vah, železničních vleček a dalších mechanismů. Využívání kmitočtů je možné na základě všeobecného oprávnění. Vyzářený výkon max. 100 mW e.r.p., kanálová rozteč 12,5 kHz.",,cs
7915,3629,"Sub-band 430-430,45 MHz is possible to utilise by equipments for remote control of cranes, forest machines, industry weights, industry railways and other machines based on General Authorisation.",,en
7916,3630,"Úsek 433,05 – 434,79 MHz lze využívat nespecifikovanými zařízeními krátkého dosahu (SRD). Využívání kmitočtů uvedenými aplikacemi v tomto úseku je možné na základě všeobecného oprávnění.",,cs
7917,3630,"Sub-band 433.05-434.79 MHz is possible to utilise by non-specific SRD based on General Authorisation.",,en
7918,3631,"Úseky 380 – 380,15 / 390 – 390,15 MHz jsou na základě ujednání mezi evropskými zeměmi považovány za společné, tj. není požadována mezinárodní koordinace.",,cs
7919,3631,"Sub-bands 380 - 380.15 / 390 - 390.15 MHz are considered as free on basis of the agreement between European countries and international coordination is not required.",,en
7920,3632,"Úseky 380 – 380,15 / 390 – 390,15 MHz jsou na základě ujednání mezi evropskými zeměmi považovány za společné, tj. není požadována mezinárodní koordinace.",,cs
7921,3632,"Sub-bands 380 - 380.15 / 390 - 390.15 MHz are considered as free on basis of the agreement between European countries and international coordination is not required.",,en
7922,3633,"Využívání pásma družicovou pohyblivou službou je v souladu s poznámkou 5.209 omezeno na negeostacionární družicové soustavy a v souladu s poznámkami 5.220, 5.264 a 5.286A podléhá koordinaci podle ustanovení 9.11A Řádu.",,cs
7923,3633,"The use of the band by the Satellite-mobile Service is in accordance with 5.209 limited to non-geostationary satellite systems and is in accordance with 5.220, 5.264 and 5.286A subject to coordination according to 9.11A.",,en
7924,3634,"Využívání pásma družicovou pohyblivou službou je v souladu s poznámkou 5.209 omezeno na negeostacionární družicové soustavy a v souladu s poznámkami 5.220, 5.264 a 5.286A podléhá koordinaci podle ustanovení 9.11A Řádu.",,cs
7925,3634,"The use of the band by the Satellite-mobile Service is in accordance with 5.209 limited to non-geostationary satellite systems and is in accordance with 5.220, 5.264 and 5.286A subject to coordination according to 9.11A.",,en
7926,3635,"Využívání pásma družicovou pohyblivou službou je v souladu s poznámkou 5.209 omezeno na negeostacionární družicové soustavy a v souladu s poznámkami 5.220, 5.264 a 5.286A podléhá koordinaci podle ustanovení 9.11A Řádu.",,cs
7927,3635,"The use of the band by the Satellite-mobile Service is in accordance with 5.209 limited to non-geostationary satellite systems and is in accordance with 5.220, 5.264 and 5.286A subject to coordination according to 9.11A.",,en
7928,3636,"V civilním využití lze provozovat radary se syntetickou aperturou pro mapování zemského povrhu a podzemních vod (až do hloubky 20 m). Radary mohou být umístěny na palubách letadel.",,cs
7929,3636,,,en
7930,3637,"Ochranný úsek, nelze využívat.",,cs
7931,3637,"Guard band, not usable",,en
7936,3640,"Pásmo lze v souladu s rozhodnutím Evropské komise a doporučením CEPT využívat zařízeními krátkého dosahu k provozu širokopásmových systémů pro přenos dat. Vyzářený výkon 40 dBm střední e.i.r.p., maximální spektrální hustota e.i.r.p. 13 dBm/MHz (střední spektrální hustota). Stálé venkovní instalace jsou vyloučeny. Musí být použity techniky přístupu ke spektru a zmírnění rušení s účinkem dle norem. Provoz stanic je možný na základě všeobecného oprávnění.
V pásmech 59–64 GHz a 66–71 GHz mohou být v souladu s poznámkou Řádu 5.558 provozovány stanice v letecké pohyblivé službě, pokud nebudou působit škodlivé rušení mezidružicové službě.",,cs
7937,3640,,,en
7938,3641,"Pásmo lze v souladu s rozhodnutím Evropské komise a doporučením CEPT využívat zařízeními krátkého dosahu k provozu širokopásmových systémů pro přenos dat. Vyzářený výkon 40 dBm střední e.i.r.p., maximální spektrální hustota e.i.r.p. 13 dBm/MHz (střední spektrální hustota). Stálé venkovní instalace jsou vyloučeny. Musí být použity techniky přístupu ke spektru a zmírnění rušení s účinkem dle norem. Provoz stanic je možný na základě všeobecného oprávnění.
V pásmech 59–64 GHz a 66–71 GHz mohou být v souladu s poznámkou Řádu 5.558 provozovány stanice v letecké pohyblivé službě, pokud nebudou působit škodlivé rušení mezidružicové službě.",,cs
7939,3641,,,en
7940,3642,"V pásmu 59–64 GHz mohou být v souladu s poznámkou Řádu 5.559 provozovány
letadlové radiolokátory, pokud nebudou působit škodlivé rušení mezidružicové službě.",,cs
7941,3642,"In the band 59 – 64 GHz, airborne radars in the radiolocation service may be operated subject to not causing harmful interference to the inter-satellite service (see No. 5.43 of RR).",,en
7942,3643,"V pásmu 59–64 GHz mohou být v souladu s poznámkou Řádu 5.559 provozovány
letadlové radiolokátory, pokud nebudou působit škodlivé rušení mezidružicové službě.",,cs
7943,3643,"In the band 59 – 64 GHz, airborne radars in the radiolocation service may be operated subject to not causing harmful interference to the inter-satellite service (see No. 5.43 of RR).",,en
7944,3644,"V pásmu 59–64 GHz mohou být v souladu s poznámkou Řádu 5.559 provozovány letadlové radiolokátory, pokud nebudou působit škodlivé rušení mezidružicové službě.",,cs
7945,3644,"In the band 59 – 64 GHz, airborne radars in the radiolocation service may be operated subject to not causing harmful interference to the inter-satellite service (see No. 5.43 of RR).",,en
7946,3645,"ISM v souladu s 5.150",,cs
7947,3645,"ISM in accordance with 5.150",,en
7948,3646,"Pohyblivé spoje a sítě, simplex nebo FDD - párové pásmo k 70,5125-73,0 MHz, max e.r.p. 10 W, kanálová rozteč 12,5 kHz, max. šířka zabraného pásma 10 kHz",,cs
7949,3646,,,en
7950,3647,"Ochranný úsek. Nelze využívat.",,cs
7951,3647,"Guard band. Not used.",,en
7956,3650,"Ochranný úsek. Nelze využívat.","O případném využívání Úřad rozhodne v souladu s evropskou harmonizací.",cs
7957,3650,"Guard band. Not used.",,en
7958,3651,"Ochranný úsek. Nelze využívat.","O případném využívání Úřad rozhodne v souladu s evropskou harmonizací.",cs
7959,3651,"Guard band. Not used.",,en
7976,3660,,"(1) Prvky systému GMDSS popsané touto částí plánu budou nadále významnou součástí tísňové a bezpečnostní komunikace v námořní pohyblivé službě. 
(2) Intenzita využívání těchto kmitočtů v námořní pohyblivé službě pro hlasovou komunikaci pozvolna klesá. 
(3) Zlepšení podmínek pro zavádění a rozvoj nových digitálních technologií v námořní pohyblivé službě mj. úpravou uspořádání kanálů pro tuto službu v těchto pásmech je předmětem projednání v rámci bodu 1.9 programu WRC-12.",cs
7977,3660,,"(1) The components of GMDSS system described in this part of plan will remain in the maritime mobile service as part of distress and safety communication. 
(2) The intensity of use of these frequencies for voice communication in the maritime mobile service is slowly decreasing. 
(3) The improvement of conditions for introduction and development of new digital technologies in the maritime mobile service, among others for this service in these bands by the arrangement of channels is the topic of consideration in the frame of WRC-12 agenda item 1.9.",en
7978,3661,"Vyzářený výkon 9 dBμA/m ve vzdálenosti 10 m. Železniční zařízení systému EUROBALISE. Vysílání pouze po příjmu signálu z vlaku.",,cs
7979,3661,"Radiated power 9 dBμA/m at a distance 10 m. Railway devices of EUROBALISE system. The transmission only after reception of signal from train.",,en
7980,3662,,,cs
7981,3662,,,en
7992,3668,"Rovnoprávné sdílení s necivilním využitím",,cs
7993,3668,,,en
7994,3669,5.64,"(1) Prvky systému GMDSS popsané touto částí plánu budou nadále významnou součástí tísňové a bezpečnostní komunikace v námořní pohyblivé službě. 
(2) Intenzita využívání těchto kmitočtů v námořní pohyblivé službě pro hlasovou komunikaci pozvolna klesá. 
(3) Zlepšení podmínek pro zavádění a rozvoj nových digitálních technologií v námořní pohyblivé službě mj. úpravou uspořádání kanálů pro tuto službu v těchto pásmech je předmětem projednání v rámci bodu 1.9 programu WRC-12.",cs
7995,3669,,"(1) The components of GMDSS system described in this part of plan will remain in the maritime mobile service as part of distress and safety communication. 
(2) The intensity of use of these frequencies for voice communication in the maritime mobile service is slowly decreasing. 
(3) The improvement of conditions for introduction and development of new digital technologies in the maritime mobile service, among others for this service in these bands by the arrangement of channels is the topic of consideration in the frame of WRC-12 agenda item 1.9.",en
7996,3670,5.64,,cs
7997,3670,,,en
7998,3671,"Necivilní využití rovnoprávně.",,cs
7999,3671,,,en
8000,3672,"Intenzita magnetického pole max 30 dBμA/m /10m, klíčovací poměr max. 10%.",,cs
8001,3672,"Magnetic field strength max 30 dBμA/m /10m, duty cycle max. 10%.",,en
8002,3673,"Intenzita magnetického pole max 72 dBμA/m  ve vzdálenosti 10m.",,cs
8003,3673,"Magnetic field strength max 72 dBμA/m at 10m.",,en
8004,3674,"V souladu s 5.60 lze využívat i impulsními radionavigačními soustavami. Rovnoprávné sdílení s necivilním využitím.",,cs
8005,3674,,,en
8008,3676,"Intenzita magnetického pole max 30 dBμA/m /10m, klíčovací poměr max. 10%.",,cs
8009,3676,"Magnetic field strength max 30 dBμA/m /10m, duty cycle max. 10%.",,en
8010,3677,"Intenzita magnetického pole max 72 dBμA/m  ve vzdálenosti 10m.",,cs
8011,3677,"Magnetic field strength max 72 dBμA/m at 10m.",,en
8012,3678,"Intenzita magnetického pole max –20 dBμA/m ve vzdálenosti 10 m. Detailní podmínky využití viz VO.",,cs
8013,3678,"Magnetic field strength max -20 dBμA/m at 10m. For detail conditions consult General Authorisation.",,en
8014,3679,"V souladu s 5.60 lze využívat i impulsními radionavigačními soustavami. Rovnoprávné sdílení s necivilním využitím.",,cs
8015,3679,,,en
8016,3680,5.64,"(1) Prvky systému GMDSS popsané touto částí plánu budou nadále významnou součástí tísňové a bezpečnostní komunikace v námořní pohyblivé službě. 
(2) Intenzita využívání těchto kmitočtů v námořní pohyblivé službě pro hlasovou komunikaci pozvolna klesá. 
(3) Zlepšení podmínek pro zavádění a rozvoj nových digitálních technologií v námořní pohyblivé službě mj. úpravou uspořádání kanálů pro tuto službu v těchto pásmech je předmětem projednání v rámci bodu 1.9 programu WRC-12.",cs
8017,3680,,"(1) The components of GMDSS system described in this part of plan will remain in the maritime mobile service as part of distress and safety communication. 
(2) The intensity of use of these frequencies for voice communication in the maritime mobile service is slowly decreasing. 
(3) The improvement of conditions for introduction and development of new digital technologies in the maritime mobile service, among others for this service in these bands by the arrangement of channels is the topic of consideration in the frame of WRC-12 agenda item 1.9.",en
8018,3681,"Postavení uživatelů dle CZ1. 5.64",,cs
8019,3681,,,en
8020,3682,"Necivilní využití rovnoprávně.",,cs
8021,3682,,,en
8022,3683,"Intenzita magnetického pole max 30 dBμA/m /10m, klíčovací poměr max. 10%",,cs
8023,3683,"Magnetic field strength max 30 dBμA/m /10m, duty cycle max. 10%.",,en
8024,3684,"Intenzita magnetického pole max 72 dBμA/m  ve vzdálenosti 10m.",,cs
8025,3684,"Magnetic field strength max 72 dBμA/m at 10m.",,en
8026,3685,"V souladu s 5.60 lze využívat i impulsními radionavigačními soustavami. Rovnoprávné sdílení s necivilním využitím.",,cs
8027,3685,,,en
8030,3687,"Intenzita magnetického pole max 30 dBμA/m /10m, klíčovací poměr max. 10%",,cs
8031,3687,"Magnetic field strength max 30 dBμA/m /10m, duty cycle max. 10%.",,en
8032,3688,"Intenzita magnetického pole max 72 dBμA/m  ve vzdálenosti 10m.",,cs
8033,3688,"Magnetic field strength max 72 dBμA/m at 10m.",,en
8034,3689,"Pouze radiomajáky a v souladu s 5.73. V ČR nejsou kmitočty přidělené námořní radionavigační službě, s výjimkou aplikace DGPS v systému EU RIS, aktivně využívány.","GMDSS bude i nadále významnou součástí tísňové a bezpečnostní komunikace. Využívání  pro hlasovou komunikaci pozvolna klesá.",cs
8035,3689,"Radio beacons only and with accordance with 5.73. Frequencies are not actively used in the Czech Republic except of DGPS application in EU RIS system.","GMDSS system will remain part of distress and safety communication. The intensity of use for voice communication is slowly decreasing.",en
8036,3690,"Doplňkové přidělení: NÁMOŘNÍ RADIONAVIGAČNÍ s vyjímkou radiomajáků v souladu s 5.74.",,cs
8037,3690,"Additional Allocation: MARITIME RADIONAVIGATION except radiobeacons, No. 5.74 applies.",,en
8038,3691,"Letecké radiomajáky. Rovnoprávné sdílení s necivilním využitím.",,cs
8039,3691,"Aeronautical radiobeacons. Sharing with non-civil use on equal basis.",,en
8040,3692,"Necivilní využití rovnoprávně.",,cs
8041,3692,"Non-civil use on equal basis.",,en
8042,3693,"Intenzita magnetického pole max 30 dBμA/m /10m, klíčovací poměr max. 10%.",,cs
8043,3693,"Magnetic field strength max 30 dBμA/m /10m, duty cycle max. 10%.",,en
8044,3694,"Intenzita magnetického pole max 72 dBμA/m  ve vzdálenosti 10m.",,cs
8045,3694,"Magnetic field strength max 72 dBμA/m at 10m.",,en
8046,3695,"Letecké radiomajáky. Rovnoprávné sdílení s necivilním využitím.",,cs
8047,3695,,,en
